place_id,name,name_my,category,category_my,house_number,house_number_my,full_address,full_address_my,township,township_my,district,district_my,sub_region,sub_region_my,postal_code,lat,lon,phone,rating,review_count,website,city,embed_text
749,Thiri Aung,သီရိအောင်,Company,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.825145,96.209607,,4.9,457,,Yangon,Name: Thiri Aung (သီရိအောင်). Category: Company. Address: Thingangyun. Township: Thingangyun. District: Yangon East
545,Thiri Gone Housing,Thiri Gone Housing,Residence,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,"Waizayantar Rd.,16\2 Ward (TGGN),Thingangyun","Waizayantar Rd.,16\2 Ward (TGGN),Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.832,96.1806,,4.5,445,,Yangon,"Name: Thiri Gone Housing. Category: Residence. Address: Waizayantar Rd.,16\2 Ward (TGGN),Thingangyun. Township: Thingangyun. District: Yangon East"
359,Thiri San,သီရိစံ,Pharmacy,ဆေးဆိုင်,5-Oct,43595,"5/10 Than Thu Mar Road, Ward-24 Thuwunna, Thingangyun, Yangon","၄၃၅၉၅, သံသုမာလမ်း, သု၀ဏ္ဏ(၂၄)ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.815568,96.192815,,4.9,487,,Yangon,"Name: Thiri San (သီရိစံ). Category: Pharmacy. House Number: 5-Oct. Address: ၄၃၅၉၅, သံသုမာလမ်း, သု၀ဏ္ဏ(၂၄)ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
1364,Thit Htoo New,သစ်ထူးနွယ်,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.84024,96.201725,,4.4,502,,Yangon,Name: Thit Htoo New (သစ်ထူးနွယ်). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
246,Thit Kwe,သစ်ခွ,Pharmacy,ဆေးဆိုင်,55,55,"55 Lay Daung Kan Road, Lay Daunkan Ward, Thingangyun, Yangon","၅၅, လေးထောင့်ကန်လမ်း, လေးဒေါင့်ကန်ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.838623,96.201293,,4.6,148,,Yangon,"Name: Thit Kwe (သစ်ခွ). Category: Pharmacy. House Number: 55. Address: ၅၅, လေးထောင့်ကန်လမ်း, လေးဒေါင့်ကန်ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
1231,Thit Nan Taw,သစ်နန်းတော်,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.829654,96.201068,,4.1,103,,Yangon,Name: Thit Nan Taw (သစ်နန်းတော်). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
956,Thit San,သစ်ဆန်း,Café/Pub,ဘားနှင့် ဖျော်ဖြေရေး,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.829553,96.209726,,4.6,478,,Yangon,Name: Thit San (သစ်ဆန်း). Category: Café/Pub. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1778,Thit San,သစ်ဆန်း,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841609,96.202815,,4.8,544,,Yangon,Name: Thit San (သစ်ဆန်း). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1395,Thit Sann,သစ်ဆန်း,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8295,96.18713,,4.5,595,,Yangon,Name: Thit Sann (သစ်ဆန်း). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
2024,Thone Pan Hla,သုံးပန်လှ,Café/Pub,ဘားနှင့် ဖျော်ဖြေရေး,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.836811,96.198723,,4.4,82,,Yangon,Name: Thone Pan Hla (သုံးပန်လှ). Category: Café/Pub. Address: Thingangyun. Township: Thingangyun. District: Yangon East
321,Thone Pan Hla,သုံးပန်လှ,Restaurant (Cafeteria),ကဖေးနှင့် လက်ဖက်ရည်ဆိုင်,303/6,303^6,"303/6 Than Thu Mar Road, Supaing Ward, Thingangyun, Yangon","၃၀၃^၆, သံသုမာလမ်း, စုပေါင်းရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.819236,96.199456,,4.1,373,,Yangon,"Name: Thone Pan Hla (သုံးပန်လှ). Category: Restaurant (Cafeteria). House Number: 303/6. Address: ၃၀၃^၆, သံသုမာလမ်း, စုပေါင်းရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
1708,Thousand Roses,သောင်ဇဲန်ဒ်ရို့စ်,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.83234,96.201779,,4.8,334,,Yangon,Name: Thousand Roses (သောင်ဇဲန်ဒ်ရို့စ်). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
2025,Thu Het Thar,သူ့ထက်သာ,Café/Pub,ဘားနှင့် ဖျော်ဖြေရေး,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.838208,96.200258,,4.5,85,,Yangon,Name: Thu Het Thar (သူ့ထက်သာ). Category: Café/Pub. Address: Thingangyun. Township: Thingangyun. District: Yangon East
546,Thu Mingalar Housing,Thu Mingalar Housing,Residence,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,"Lay Daung Kan Rd.,Nanwin Kone Ward (TGGN),Thingangyun","Lay Daung Kan Rd.,Nanwin Kone Ward (TGGN),Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8255,96.1863,,4.6,448,,Yangon,"Name: Thu Mingalar Housing. Category: Residence. Address: Lay Daung Kan Rd.,Nanwin Kone Ward (TGGN),Thingangyun. Township: Thingangyun. District: Yangon East"
792,Thu Wa Na,သု၀ဏ္ဏ,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.813926,96.210395,,4.2,586,,Yangon,Name: Thu Wa Na (သု၀ဏ္ဏ). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1779,Thu Zar Win,သူဇာ၀င်း,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.838714,96.207012,,4.9,547,,Yangon,Name: Thu Zar Win (သူဇာ၀င်း). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
640,Thukha Aung,သုခအောင်,Pharmacy,ဆေးဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.844266,96.201706,,4,130,,Yangon,Name: Thukha Aung (သုခအောင်). Category: Pharmacy. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1940,Thuki Tar Aung,သုခီတာအောင်,Company,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.836946,96.186643,,4,430,,Yangon,Name: Thuki Tar Aung (သုခီတာအောင်). Category: Company. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1144,Thut Wine Kyi Ward Council,သွပ်ဝိုင်းကြီးရပ်ကွက်အုပ်ချုပ်ရေးမှူးရုံး,Government Office,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.836572,96.207809,,4.4,442,,Yangon,Name: Thut Wine Kyi Ward Council (သွပ်ဝိုင်းကြီးရပ်ကွက်အုပ်ချုပ်ရေးမှူးရုံး). Category: Government Office. Address: Thingangyun. Township: Thingangyun. District: Yangon East
547,Thuwana Su Paun,Thuwana Su Paun,Residence,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,"Than Thumar Rd.,Ward 24 Thuwunna (TGGN),Thingangyun","Than Thumar Rd.,Ward 24 Thuwunna (TGGN),Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8176,96.1992,,4.7,451,,Yangon,"Name: Thuwana Su Paun. Category: Residence. Address: Than Thumar Rd.,Ward 24 Thuwunna (TGGN),Thingangyun. Township: Thingangyun. District: Yangon East"
548,Thuwanna Artificial Turf Stadium,Thuwanna Artificial Turf Stadium,Stadium,ပန်းခြံနှင့် အားကစား,,,"Tut Wine Gyi Ward (TGGN), Thingangyun","Tut Wine Gyi Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8197,96.1839,,4.8,454,,Yangon,"Name: Thuwanna Artificial Turf Stadium. Category: Stadium. Address: Tut Wine Gyi Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
549,Thuwanna Ntional Football Play ground,Thuwanna Ntional Football Play ground,Stadium,ပန်းခြံနှင့် အားကစား,,,"Tut Wine Gyi Ward (TGGN), Thingangyun","Tut Wine Gyi Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8208,96.1865,,4.9,457,,Yangon,"Name: Thuwanna Ntional Football Play ground. Category: Stadium. Address: Tut Wine Gyi Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
550,Thuwanna Ntional Stadium,Thuwanna Ntional Stadium,Stadium,ပန်းခြံနှင့် အားကစား,,,"Tut Wine Gyi Ward (TGGN), Thingangyun","Tut Wine Gyi Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8172,96.1852,,4,460,,Yangon,"Name: Thuwanna Ntional Stadium. Category: Stadium. Address: Tut Wine Gyi Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
551,Thuwanna Police Station,သု၀ဏ၊ရဲစခန်း,Police Station,အထွေထွေအမျိုးအစား,,,"Ward 25 Thuwunna (TGGN), Thingangyun","Ward 25 Thuwunna (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8249,96.2058,,4.1,463,,Yangon,"Name: Thuwanna Police Station (သု၀ဏ၊ရဲစခန်း). Category: Police Station. Address: Ward 25 Thuwunna (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
720,Thuwanna Yarma,သု၀ဏ္ဏရာမ,Place of Worship,ဘာသာရေးနေရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8292,96.210867,,4,370,,Yangon,Name: Thuwanna Yarma (သု၀ဏ္ဏရာမ). Category: Place of Worship. Address: Thingangyun. Township: Thingangyun. District: Yangon East
554,Thuwunna Market,Thuwunna Market,Market,စျေးနှင့် ကုန်စုံဆိုင်,,,"Ward 29 Thuwunna (TGGN), Thingangyun","Ward 29 Thuwunna (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8246,96.2072,,4.4,472,,Yangon,"Name: Thuwunna Market. Category: Market. Address: Ward 29 Thuwunna (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
552,Thuwunna Myo Oo Pagoda,သု၀ဏ၊မြို့ဦးစေတီ,Pagoda,ဘာသာရေးနေရာ,,,"Yangon Thit Ward (TGGN), Thingangyun","Yangon Thit Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8234,96.2123,,4.2,466,,Yangon,"Name: Thuwunna Myo Oo Pagoda (သု၀ဏ၊မြို့ဦးစေတီ). Category: Pagoda. Address: Yangon Thit Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
553,Thuwunna Park,Thuwunna Park,Park,ပန်းခြံနှင့် အားကစား,,,"Ward 29 Thuwunna (TGGN), Thingangyun","Ward 29 Thuwunna (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8199,96.2024,,4.3,469,,Yangon,"Name: Thuwunna Park. Category: Park. Address: Ward 29 Thuwunna (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
67,Thuwunna Post Office [11072],သုဝဏ္ဏစာတိုက် (၁၁၀၇၂),Post Office,စာတိုက်,2/B,2^bD,"2/B Corner of Than Thu Mar Road & Sein Pann Myaing Street, Ward-25 Thuwunna, Thingangyun, Yangon","၂^ဘီ, သံသုမာလမ်းနှင့်စိန်ပန်းမြိုင်လမ်း, သု၀ဏ္ဏ(၂၅)ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.822064,96.203512,,4.7,211,,Yangon,"Name: Thuwunna Post Office [11072] (သုဝဏ္ဏစာတိုက် (၁၁၀၇၂)). Category: Post Office. House Number: 2/B. Address: ၂^ဘီ, သံသုမာလမ်းနှင့်စိန်ပန်းမြိုင်လမ်း, သု၀ဏ္ဏ(၂၅)ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
1008,Thwar,သွား,Dentist,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.828362,96.19856,,4.8,34,,Yangon,Name: Thwar (သွား). Category: Dentist. Address: Thingangyun. Township: Thingangyun. District: Yangon East
291,Tiger,တိုက်ဂါး,Restrunant(Beer Pub),ဘားနှင့် ဖျော်ဖြေရေး,891,891,"891 Lay Daung Kan Road, Nga Moe Yeik Ward, Thingangyun, Yangon","၈၉၁, လေးထောင့်ကန်လမ်း, ငမိုးရိပ်ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.839211,96.2013,,4.1,283,,Yangon,"Name: Tiger (တိုက်ဂါး). Category: Restrunant(Beer Pub). House Number: 891. Address: ၈၉၁, လေးထောင့်ကန်လမ်း, ငမိုးရိပ်ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
